CAMPUS,CALL_UPDATE,CAMPNAME,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,CNTYNAME,COUNTY,C_APPEAL_DECISION,C_RATING,C_YRS_IR,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE
"093904104"," ","JOHN C WEBB EL",67," ","N","N","N","N","N","N","N","N","GRIMES","093"," ","D",.,"NAVASOTA ISD","093904","05","PK","PK - 05","E"
"093904106"," ","HIGH POINT EL",70," ","N","N","N","N","N","N","N","N","GRIMES","093"," ","C",.,"NAVASOTA ISD","093904","05","EE","EE - 05","E"
"093904107"," ","BRULE EL",74," ","N","N","N","N","N","N","N","N","GRIMES","093"," ","C",.,"NAVASOTA ISD","093904","05","PK","PK - 05","E"
"093905001"," ","RICHARDS H S",80," ","N","N","N","N","N","N","N","N","GRIMES","093"," ","B",.,"RICHARDS ISD","093905","12","07","07 - 12","S"
"093905101"," ","RICHARDS EL",76," ","N","N","N","N","N","N","N","N","GRIMES","093"," ","C",.,"RICHARDS ISD","093905","06","PK","PK - 06","E"
"094901001"," ","SEGUIN H S",77," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SEGUIN ISD","094901","12","09","09 - 12","S"
"094901002"," ","MERCER & BLUMBERG LRN CTR",70,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SEGUIN ISD","094901","12","10","10 - 12","S"
"094901041"," ","JIM BARNES MIDDLE",59," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","F",1,"SEGUIN ISD","094901","08","06","06 - 08","M"
"094901042"," ","BRIESEMEISTER MIDDLE",53," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","F",1,"SEGUIN ISD","094901","08","06","06 - 08","M"
"094901101"," ","BALL EARLY CHILDHOOD CENTER",80," ","N","N","N","N","Y","N","N","N","GUADALUPE","094"," ","B",.,"SEGUIN ISD","094901","PK","EE","EE - PK","E"
"094901103"," ","JEFFERSON AVE EL",74," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901104"," ","ORALIA R RODRIGUEZ EL",68," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","D",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901105"," ","WEINERT EL",78," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901106"," ","MCQUEENEY EL",81," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901108"," ","PATLAN EL",68," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","D",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901109"," ","KOENNECKE EL",80," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901110"," ","VOGEL EL",61," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","D",.,"SEGUIN ISD","094901","05","KG","KG - 05","E"
"094901111"," ","LIZZIE M BURGES ALTERNATIVE SCHOOL",.," ","N","N","N","Y","N","N","N","N","GUADALUPE","094"," ","Not Rated",.,"SEGUIN ISD","094901","12","04","04 - 12","B"
"094901112"," ","JUVENILE DETENTION CENTER",.,"RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","GUADALUPE","094"," ","Not Rated",.,"SEGUIN ISD","094901","11","06","06 - 11","B"
"094902001"," ","SAMUEL CLEMENS H S",89," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","12","09","09 - 12","S"
"094902002"," ","ALLISON L STEELE E L C",92,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","GUADALUPE","094"," ","A",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","12","09","09 - 12","S"
"094902003"," ","BYRON P STEELE II H S",91," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","A",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","12","09","09 - 12","S"
"094902041"," ","RAY D CORBETT J H",88," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","08","07","07 - 08","M"
"094902042"," ","DOBIE J H",89," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","08","07","07 - 08","M"
"094902101"," ","WIEDERSTEIN EL",73," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902102"," ","ROSE GARDEN EL",75," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902103"," ","SCHERTZ EL",64," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","D",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902108"," ","LAURA INGALLS WILDER INT",90," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","A",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","06","05","05 - 06","M"
"094902109"," ","BARBARA JORDAN INT",86," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","06","05","05 - 06","M"
"094902110"," ","WATTS EL",79," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902111"," ","NORMA J PASCHAL EL",77," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902112"," ","GREEN VALLEY EL",73," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902113"," ","JOHN A SIPPEL EL",69," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","D",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094902114"," ","ELAINE S SCHLATHER INT",85," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","06","05","05 - 06","M"
"094902115"," ","CIBOLO VALLEY EL",75," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"SCHERTZ-CIBOLO-U CITY ISD","094902","04","EE","EE - 04","E"
"094903001"," ","NAVARRO H S",93," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","A",.,"NAVARRO ISD","094903","12","09","09 - 12","S"
"094903041"," ","NAVARRO J H",92," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","A",.,"NAVARRO ISD","094903","08","07","07 - 08","M"
"094903101"," ","NAVARRO EL",93," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","A",.,"NAVARRO ISD","094903","03","EE","EE - 03","E"
"094903102"," ","NAVARRO INT",82," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"NAVARRO ISD","094903","06","04","04 - 06","E"
"094904001"," ","MARION H S",88," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"MARION ISD","094904","12","09","09 - 12","S"
"094904003"," ","MARION ALTERNATIVE CENTER",.," ","N","N","N","Y","N","N","N","N","GUADALUPE","094"," ","Not Rated",.,"MARION ISD","094904","11","10","10 - 11","S"
"094904041"," ","MARION MIDDLE",82," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","B",.,"MARION ISD","094904","08","06","06 - 08","M"
"094904101"," ","NORMA KRUEGER EL",78," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"MARION ISD","094904","02","EE","EE - 02","E"
"094904102"," ","NORMA KRUEGER EL/BERT KARRER CAMPU",78," ","N","N","N","N","N","N","N","N","GUADALUPE","094"," ","C",.,"MARION ISD","094904","05","03","03 - 05","E"
"095901001"," ","ABERNATHY H S",90," ","N","N","N","N","N","N","N","N","HALE","095"," ","A",.,"ABERNATHY ISD","095901","12","09","09 - 12","S"
"095901041"," ","ABERNATHY MIDDLE",71," ","N","N","N","N","N","N","N","N","HALE","095"," ","C",.,"ABERNATHY ISD","095901","08","06","06 - 08","M"
"095901101"," ","ABERNATHY EL",89," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"ABERNATHY ISD","095901","05","PK","PK - 05","E"
"095902001"," ","COTTON CENTER SCHOOL",85," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"COTTON CENTER ISD","095902","12","PK","PK - 12","B"
"095903001"," ","HALE CENTER H S",89," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"HALE CENTER ISD","095903","12","09","09 - 12","S"
"095903102"," ","AKIN EL",71," ","N","N","N","N","N","N","N","N","HALE","095"," ","C",.,"HALE CENTER ISD","095903","04","EE","EE - 04","E"
"095903103"," ","CARR MIDDLE",79," ","N","N","N","N","N","N","N","N","HALE","095"," ","C",.,"HALE CENTER ISD","095903","08","05","05 - 08","M"
"095904001"," ","PETERSBURG SCHOOL",90," ","N","N","N","N","N","N","N","N","HALE","095"," ","A",.,"PETERSBURG ISD","095904","12","PK","PK - 12","B"
"095905001"," ","PLAINVIEW H S",88," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"PLAINVIEW ISD","095905","12","09","09 - 12","S"
"095905004"," ","HALE COUNTY JJAEP",.," ","N","N","N","N","N","Y","N","N","HALE","095"," ","Not Rated",.,"PLAINVIEW ISD","095905","11","09","09 - 11","S"
"095905043"," ","CORONADO MIDDLE",69," ","N","N","N","N","N","N","N","N","HALE","095"," ","D",.,"PLAINVIEW ISD","095905","08","06","06 - 08","M"
"095905044"," ","ESTACADO MIDDLE",77," ","N","N","N","N","N","N","N","N","HALE","095"," ","C",.,"PLAINVIEW ISD","095905","08","06","06 - 08","M"
"095905102"," ","COLLEGE HILL EL",65," ","N","N","N","N","N","N","N","N","HALE","095"," ","D",.,"PLAINVIEW ISD","095905","05","PK","PK - 05","E"
"095905103"," ","EDGEMERE EL",82," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"PLAINVIEW ISD","095905","05","PK","PK - 05","E"
"095905105"," ","HIGHLAND EL",83," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"PLAINVIEW ISD","095905","05","PK","PK - 05","E"
"095905106"," ","HILLCREST EL",80," ","N","N","N","N","N","N","N","N","HALE","095"," ","B",.,"PLAINVIEW ISD","095905","05","PK","PK - 05","E"
"095905108"," ","LA MESA EL",79," ","N","N","N","N","N","N","N","N","HALE","095"," ","C",.,"PLAINVIEW ISD","095905","05","EE","EE - 05","E"
"095905109"," ","THUNDERBIRD EL",73," ","N","N","N","N","N","N","N","N","HALE","095"," ","C",.,"PLAINVIEW ISD","095905","05","PK","PK - 05","E"
"096904001"," ","MEMPHIS H S",79," ","N","N","N","N","N","N","N","N","HALL","096"," ","C",.,"MEMPHIS ISD","096904","12","09","09 - 12","S"
"096904041"," ","MEMPHIS MIDDLE",77," ","N","N","N","N","N","N","N","N","HALL","096"," ","C",.,"MEMPHIS ISD","096904","08","06","06 - 08","M"
"096904101"," ","AUSTIN EL",82," ","N","N","N","N","N","N","N","N","HALL","096"," ","B",.,"MEMPHIS ISD","096904","05","03","03 - 05","E"
"096904103"," ","TRAVIS EL",82," ","N","N","N","N","N","N","N","N","HALL","096"," ","B",.,"MEMPHIS ISD","096904","02","PK","PK - 02","E"
"096905001"," ","VALLEY SCHOOL",96," ","N","N","N","N","N","N","N","N","HALL","096"," ","A",.,"TURKEY-QUITAQUE ISD","096905","12","PK","PK - 12","B"
"097902001"," ","HAMILTON H S",85," ","N","N","N","N","N","N","N","N","HAMILTON","097"," ","B",.,"HAMILTON ISD","097902","12","09","09 - 12","S"
"097902041"," ","HAMILTON J H",83," ","N","N","N","N","N","N","N","N","HAMILTON","097"," ","B",.,"HAMILTON ISD","097902","08","06","06 - 08","M"
"097902102"," ","ANN WHITNEY EL",78," ","N","N","N","N","N","N","N","N","HAMILTON","097"," ","C",.,"HAMILTON ISD","097902","05","PK","PK - 05","E"
"097903001"," ","HICO H S",84," ","N","N","N","N","N","N","N","N","HAMILTON","097"," ","B",.,"HICO ISD","097903","12","06","06 - 12","B"
"097903101"," ","HICO EL",86," ","N","N","N","N","N","N","N","N","HAMILTON","097"," ","B",.,"HICO ISD","097903","05","EE","EE - 05","E"
"098901001"," ","GRUVER H S",93," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","A",.,"GRUVER ISD","098901","12","09","09 - 12","S"
"098901041"," ","GRUVER J H",88," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","B",.,"GRUVER ISD","098901","08","05","05 - 08","M"
"098901101"," ","GRUVER EL",94," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","A",.,"GRUVER ISD","098901","04","EE","EE - 04","E"
"098903101"," ","PRINGLE-MORSE EL-J H",82," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","B",.,"PRINGLE-MORSE CISD","098903","08","PK","PK - 08","E"
"098904001"," ","SPEARMAN H S",95," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","A",.,"SPEARMAN ISD","098904","12","09","09 - 12","S"
"098904041"," ","SPEARMAN J H",94," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","A",.,"SPEARMAN ISD","098904","08","06","06 - 08","M"
"098904101"," ","GUS BIRDWELL EL",83," ","N","N","N","N","N","N","N","N","HANSFORD","098"," ","B",.,"SPEARMAN ISD","098904","05","PK","PK - 05","E"
"099902001"," ","CHILLICOTHE H S",87," ","N","N","N","N","N","N","N","N","HARDEMAN","099"," ","B",.,"CHILLICOTHE ISD","099902","12","07","07 - 12","S"
"099902101"," ","CHILLICOTHE EL",70," ","N","N","N","N","N","N","N","N","HARDEMAN","099"," ","C",.,"CHILLICOTHE ISD","099902","06","PK","PK - 06","E"
"099903001"," ","QUANAH H S",83," ","N","N","N","N","N","N","N","N","HARDEMAN","099"," ","B",.,"QUANAH ISD","099903","12","09","09 - 12","S"
"099903041"," ","TRAVIS MIDDLE",72," ","N","N","N","N","N","N","N","N","HARDEMAN","099"," ","C",.,"QUANAH ISD","099903","08","06","06 - 08","M"
"099903102"," ","REAGAN EL",84," ","N","N","N","N","N","N","N","N","HARDEMAN","099"," ","B",.,"QUANAH ISD","099903","05","PK","PK - 05","E"
"100903002"," ","KOUNTZE H S",82," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"KOUNTZE ISD","100903","12","09","09 - 12","S"
"100903003"," ","HARDIN CO ALTER ED",.," ","N","N","N","N","N","Y","Y","N","HARDIN","100"," ","Not Rated",.,"KOUNTZE ISD","100903","11","07","07 - 11","S"
"100903041"," ","KOUNTZE MIDDLE",82," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"KOUNTZE ISD","100903","08","07","07 - 08","M"
"100903042"," ","KOUNTZE INT",75," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","C",.,"KOUNTZE ISD","100903","06","04","04 - 06","E"
"100903101"," ","KOUNTZE EL",59," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","F",1,"KOUNTZE ISD","100903","03","EE","EE - 03","E"
"100904001"," ","SILSBEE H S",78," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","C",.,"SILSBEE ISD","100904","12","09","09 - 12","S"
"100904002"," ","HARDIN CO ALTER ED",.," ","N","N","N","N","N","Y","Y","N","HARDIN","100"," ","Not Rated",.,"SILSBEE ISD","100904","10","10","10 - 10","S"
"100904041"," ","EDWARDS-JOHNSON MEMORIAL MIDDLE",79," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","C",.,"SILSBEE ISD","100904","08","06","06 - 08","M"
"100904105"," ","LAURA REEVES PRI",84," ","N","N","N","N","Y","N","N","N","HARDIN","100"," ","B",.,"SILSBEE ISD","100904","KG","EE","EE - KG","E"
"100904106"," ","SILSBEE EL",84," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"SILSBEE ISD","100904","05","01","01 - 05","E"
"100905001"," ","HARDIN-JEFFERSON H S",91," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","A",.,"HARDIN-JEFFERSON ISD","100905","12","09","09 - 12","S"
"100905041"," ","HENDERSON MIDDLE",85," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"HARDIN-JEFFERSON ISD","100905","08","06","06 - 08","M"
"100905102"," ","CHINA EL",71," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","C",.,"HARDIN-JEFFERSON ISD","100905","05","EE","EE - 05","E"
"100905105"," ","SOUR LAKE EL",87," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"HARDIN-JEFFERSON ISD","100905","05","PK","PK - 05","E"
"100907001"," ","LUMBERTON H S",88," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"LUMBERTON ISD","100907","12","09","09 - 12","S"
"100907003"," ","HARDIN CO ALTER ED",.," ","N","N","N","N","N","Y","Y","N","HARDIN","100"," ","Not Rated",.,"LUMBERTON ISD","100907","11","08","08 - 11","S"
"100907041"," ","LUMBERTON MIDDLE",88," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"LUMBERTON ISD","100907","08","07","07 - 08","M"
"100907101"," ","LUMBERTON PRI",80," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","B",.,"LUMBERTON ISD","100907","03","01","01 - 03","E"
"100907102"," ","LUMBERTON EARLY CHILDHOOD SCH",80," ","N","N","N","N","Y","N","N","N","HARDIN","100"," ","B",.,"LUMBERTON ISD","100907","KG","EE","EE - KG","E"
"100907103"," ","LUMBERTON INT",77," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","C",.,"LUMBERTON ISD","100907","06","04","04 - 06","E"
"100908001"," ","WEST HARDIN H S",78," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","C",.,"WEST HARDIN COUNTY CISD","100908","12","07","07 - 12","S"
"100908101"," ","WEST HARDIN EL",63," ","N","N","N","N","N","N","N","N","HARDIN","100"," ","D",.,"WEST HARDIN COUNTY CISD","100908","06","EE","EE - 06","E"
"101802041"," ","SER-NINOS CHARTER MIDDLE",87," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","B",.,"SER-NINOS CHARTER SCHOOL","101802","08","06","06 - 08","M"
"101802101"," ","SER-NINOS CHARTER EL",78," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","C",.,"SER-NINOS CHARTER SCHOOL","101802","05","PK","PK - 05","E"
"101802102"," ","SER-NINOS CHARTER EL II",88," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","B",.,"SER-NINOS CHARTER SCHOOL","101802","05","PK","PK - 05","E"
"101803001"," ","ARISTOI CLASSICAL UPPER SCHOOL",79," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","C",.,"ARISTOI CLASSICAL ACADEMY","101803","12","05","05 - 12","B"
"101803041"," ","ARISTOI CLASSICAL ACADEMY",79," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","C",.,"ARISTOI CLASSICAL ACADEMY","101803","04","KG","KG - 04","E"
"101804001"," ","GEORGE I SANCHEZ CHARTER",68,"AEC OF CHOICE","Y","Y","Y","N","N","N","N","N","HARRIS","101"," ","D",.,"GEORGE I SANCHEZ CHARTER","101804","12","PK","PK - 12","B"
"101804004"," ","GEORGE I SANCHEZ NORTH",73,"AEC OF CHOICE","Y","Y","Y","N","N","N","N","N","HARRIS","101"," ","C",.,"GEORGE I SANCHEZ CHARTER","101804","09","06","06 - 09","M"
"101806001"," ","HOUSTON T-STEM AND EARLY COLLEGE H",85," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","B",.,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","101806","12","09","09 - 12","S"
"101806042"," ","HOUSTON STEM AND EARLY COLLEGE MID",82," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","B",.,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","101806","08","06","06 - 08","M"
"101806101"," ","BROWNSVILLE RAUL YZAGUIRRE STEM SC",94," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","A",.,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","101806","08","KG","KG - 08","E"
"101806102"," ","ELITE STEM PRI ACADEMY",81," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","B",.,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","101806","05","KG","KG - 05","E"
"101807101"," ","UNIV OF HOUSTON CHARTER SCH-TECH",68," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","D",.,"UNIVERSITY OF HOUSTON CHARTER SCHO","101807","05","KG","KG - 05","E"
"101810002"," ","ACADEMY OF ACCELERATED LEARNING",85," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","B",.,"ACADEMY OF ACCELERATED LEARNING IN","101810","05","PK","PK - 05","E"
"101811001"," ","HARRIS COUNTY JUVENILE DETENTION C",.,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","Y","HARRIS","101"," ","Not Rated",.,"EXCEL ACADEMY","101811","12","06","06 - 12","B"
"101811003"," ","BURNETT-BAYLAND REHABILITATION CEN",.,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","Y","HARRIS","101"," ","Not Rated",.,"EXCEL ACADEMY","101811","12","06","06 - 12","B"
"101811004"," ","HARRIS COUNTY YOUTH VILLAGE",.,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","Y","HARRIS","101"," ","Not Rated",.,"EXCEL ACADEMY","101811","11","08","08 - 11","S"
"101811006"," ","LEADERSHIP ACADEMY",.,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","Y","HARRIS","101"," ","Not Rated",.,"EXCEL ACADEMY","101811","11","06","06 - 11","B"
"101811008"," ","EXCEL ACADEMY EDUCATION TRANSITION",.," ","N","N","Y","N","N","N","N","Y","HARRIS","101"," ","Not Rated",.,"EXCEL ACADEMY","101811","10","09","09 - 10","S"
"101814101"," ","VARNETT CHARTER SCHOOL",70," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","C",.,"THE VARNETT PUBLIC SCHOOL","101814","07","PK","PK - 07","E"
"101814102"," ","THE VARNETT SCHOOL - NORTHEAST",49," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","F",1,"THE VARNETT PUBLIC SCHOOL","101814","07","PK","PK - 07","E"
"101814103"," ","THE VARNETT SCHOOL - EAST",64," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","D",.,"THE VARNETT PUBLIC SCHOOL","101814","06","PK","PK - 06","E"
"101814104"," ","THE VARNETT SCHOOL SOUTHEAST",57," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","F",2,"THE VARNETT PUBLIC SCHOOL","101814","08","PK","PK - 08","E"
"101815101"," ","ALIEF MONTESSORI COMMUNITY SCHOOL",93," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","A",.,"ALIEF MONTESSORI COMMUNITY SCHOOL","101815","07","PK","PK - 07","E"
"101819001"," ","AMIGOS POR VIDA-FRIENDS FOR LIFE C",94," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","A",.,"AMIGOS POR VIDA-FRIENDS FOR LIFE P","101819","08","PK","PK - 08","E"
"101821001"," ","HOUSTON HEIGHTS CHARTER SCHOOL",76,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","HARRIS","101"," ","C",.,"HOUSTON HEIGHTS HIGH SCHOOL","101821","12","09","09 - 12","S"
"101828001"," ","HOUSTON GATEWAY ACADEMY - CORAL CA",92," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","A",.,"HOUSTON GATEWAY ACADEMY INC","101828","12","PK","PK - 12","B"
"101828002"," ","HOUSTON GATEWAY ACADEMY INC ELITE",92," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","A",.,"HOUSTON GATEWAY ACADEMY INC","101828","08","PK","PK - 08","E"
"101828101"," ","HOUSTON GATEWAY ACADEMY",91," ","N","N","Y","N","N","N","N","N","HARRIS","101"," ","A",.,"HOUSTON GATEWAY ACADEMY INC","101828","08","PK","PK - 08","E"
