CAMPUS,CALL_UPDATE,CAMPNAME,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,CNTYNAME,COUNTY,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETSPEC,CPETSPEP,C_RATING,C_YRS_IR,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE
"245903102"," ","PITTMAN EL",93," ","N","N","N","N","N","N","N","N","WILLACY","245",87,17.6,495,611,.,0,531,86.9,69,11.3,59,9.7,"Met Standard",.,"RAYMONDVILLE ISD","245903","05","EE","EE - 05","E"
"245903105"," ","SMITH EL",78," ","N","N","N","N","N","N","N","N","WILLACY","245",47,13.8,340,441,.,0,402,91.2,42,9.5,31,7,"Met Standard",.,"RAYMONDVILLE ISD","245903","05","PK","PK - 05","E"
"245904002"," ","SAN PERLITA H S",80," ","N","N","N","N","N","N","N","N","WILLACY","245",6,6.7,90,84,0,0,70,83.3,4,4.8,12,14.3,"Met Standard",.,"SAN PERLITA ISD","245904","12","09","09 - 12","S"
"245904041"," ","SAN PERLITA MIDDLE",89," ","N","N","N","N","N","N","N","N","WILLACY","245",10,13.7,73,63,.,0,45,71.4,7,11.1,9,14.3,"Met Standard",.,"SAN PERLITA ISD","245904","08","06","06 - 08","M"
"245904101"," ","SAN PERLITA EL",82," ","N","N","N","N","N","N","N","N","WILLACY","245",21,21.2,99,115,.,0,100,87,15,13,8,7,"Met Standard",.,"SAN PERLITA ISD","245904","05","PK","PK - 05","E"
"246801001"," ","MERIDIAN WORLD SCHOOL LLC",94," ","N","N","Y","N","N","N","N","N","WILLIAMSON","246",68,5.1,1333,1594,0,0,162,10.2,63,4,111,7,"Met Standard",.,"MERIDIAN WORLD SCHOOL LLC","246801","12","KG","KG - 12","B"
"246802001"," ","GOODWATER MONTESSORI SCHOOL",48," ","N","N","Y","N","N","N","Y","N","WILLIAMSON","246",.,.,.,303,0,0,55,18.2,8,2.6,20,6.6,"Improvement Required",1,"GOODWATER MONTESSORI SCHOOL","246802","06","EE","EE - 06","E"
"246902001"," ","FLORENCE H S",69," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",43,13.1,329,317,0,0,150,47.3,31,9.8,29,9.1,"Met Standard",.,"FLORENCE ISD","246902","12","09","09 - 12","S"
"246902041"," ","FLORENCE MIDDLE",61," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",20,7.5,265,258,0,0,132,51.2,52,20.2,37,14.3,"Met Standard",.,"FLORENCE ISD","246902","08","06","06 - 08","M"
"246902101"," ","FLORENCE EL",71," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",47,12.4,380,471,0,0,270,57.3,150,31.8,42,8.9,"Met Standard",.,"FLORENCE ISD","246902","05","PK","PK - 05","E"
"246904001"," ","GEORGETOWN H S",82," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",162,8.1,2010,1958,.,0,480,24.5,69,3.5,172,8.8,"Met Standard",.,"GEORGETOWN ISD","246904","12","09","09 - 12","S"
"246904002"," ","CHIP RICHARTE H S",70,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","WILLIAMSON","246",59,60.8,97,65,.,0,44,67.7,8,12.3,3,4.6,"Met Alternative Standard",.,"GEORGETOWN ISD","246904","12","09","09 - 12","S"
"246904004"," ","EAST VIEW H S",81," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",197,12,1642,1572,.,0,760,48.3,134,8.5,155,9.9,"Met Standard",.,"GEORGETOWN ISD","246904","12","09","09 - 12","S"
"246904040"," ","DOUGLAS BENOLD MIDDLE",79," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",70,7.3,957,891,.,0,234,26.3,34,3.8,88,9.9,"Met Standard",.,"GEORGETOWN ISD","246904","08","06","06 - 08","M"
"246904041"," ","JAMES TIPPIT MIDDLE",62," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",99,10.4,949,683,.,0,408,59.7,149,21.8,72,10.5,"Met Standard",.,"GEORGETOWN ISD","246904","08","06","06 - 08","M"
"246904042"," ","CHARLES A FORBES MIDDLE",59," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",99,11.6,853,674,.,0,268,39.8,53,7.9,92,13.6,"Improvement Required",1,"GEORGETOWN ISD","246904","08","06","06 - 08","M"
"246904045"," ","GEORGE WAGNER MIDDLE",50," ","N","N","N","N","N","N","Y","N","WILLIAMSON","246",.,.,.,430,.,0,229,53.3,72,16.7,31,7.2,"Improvement Required",1,"GEORGETOWN ISD","246904","07","06","06 - 07","M"
"246904101"," ","ANNIE PURL EL",64," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",40,17,235,808,.,0,622,77,324,40.1,110,13.6,"Met Standard",.,"GEORGETOWN ISD","246904","05","EE","EE - 05","E"
"246904102"," ","CARVER EL",67," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",101,13.9,729,788,.,0,326,41.4,209,26.5,61,7.7,"Met Standard",.,"GEORGETOWN ISD","246904","05","EE","EE - 05","E"
"246904103"," ","FROST EL",69," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",53,15.1,351,354,.,0,222,62.7,15,4.2,40,11.3,"Met Standard",.,"GEORGETOWN ISD","246904","05","EE","EE - 05","E"
"246904104"," ","PAT COOPER EL",71," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",74,14.8,500,550,.,0,322,58.5,100,18.2,53,9.6,"Met Standard",.,"GEORGETOWN ISD","246904","05","PK","PK - 05","E"
"246904105"," ","DELL PICKETT EL",78," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",36,12.9,280,286,.,0,142,49.7,19,6.6,51,17.8,"Met Standard",.,"GEORGETOWN ISD","246904","05","EE","EE - 05","E"
"246904106"," ","RAYE MCCOY EL",85," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",38,7.2,525,607,.,0,112,18.5,18,3,67,11,"Met Standard",.,"GEORGETOWN ISD","246904","05","KG","KG - 05","E"
"246904107"," ","VILLAGE EL",85," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",43,10.3,416,554,.,0,215,38.8,135,24.4,46,8.3,"Met Standard",.,"GEORGETOWN ISD","246904","05","PK","PK - 05","E"
"246904109"," ","JO ANN FORD EL",94," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",30,6.1,493,559,.,0,58,10.4,6,1.1,43,7.7,"Met Standard",.,"GEORGETOWN ISD","246904","05","KG","KG - 05","E"
"246904110"," ","JAMES E MITCHELL EL",59," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",59,12.4,476,721,.,0,429,59.5,220,30.5,58,8,"Improvement Required",2,"GEORGETOWN ISD","246904","05","PK","PK - 05","E"
"246904197"," ","WILLIAMSON CO J J A E P",.," ","N","N","N","N","N","Y","N","N","WILLIAMSON","246",31,100,31,2,.,0,2,100,1,50,1,50,"Not Rated",.,"GEORGETOWN ISD","246904","12","08","08 - 12","S"
"246904199"," ","WILLIAMSON CO JUVENILE DETENTION C",.," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",38,100,38,6,.,0,4,66.7,0,0,1,16.7,"Not Rated",.,"GEORGETOWN ISD","246904","11","09","09 - 11","S"
"246905001"," ","GRANGER SCHOOL",83," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",54,13.2,408,447,0,0,281,62.9,49,11,37,8.3,"Met Standard",.,"GRANGER ISD","246905","12","EE","EE - 12","B"
"246906001"," ","HUTTO H S",78," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",272,13.3,2041,1980,.,0,671,33.9,95,4.8,222,11.2,"Met Standard",.,"HUTTO ISD","246906","12","09","09 - 12","S"
"246906002"," ","WILLIAMSON COUNTY ACADEMY",.," ","N","N","N","N","N","Y","N","N","WILLIAMSON","246",3,100,3,4,.,0,1,25,1,25,0,0,"Not Rated",.,"HUTTO ISD","246906","11","10","10 - 11","S"
"246906041"," ","HUTTO MIDDLE",81," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",73,8.9,820,802,.,0,329,41,83,10.3,116,14.5,"Met Standard",.,"HUTTO ISD","246906","08","06","06 - 08","M"
"246906042"," ","FARLEY MIDDLE",78," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",72,8.2,878,892,.,0,331,37.1,51,5.7,133,14.9,"Met Standard",.,"HUTTO ISD","246906","08","06","06 - 08","M"
"246906101"," ","HUTTO EL",76," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",48,13,369,455,.,0,158,34.7,13,2.9,50,11,"Met Standard",.,"HUTTO ISD","246906","05","PK","PK - 05","E"
"246906103"," ","COTTONWOOD CREEK EL",78," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",60,10.9,548,613,.,0,248,40.5,17,2.8,116,18.9,"Met Standard",.,"HUTTO ISD","246906","05","EE","EE - 05","E"
"246906104"," ","RAY EL",79," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",78,13.1,595,671,.,0,288,42.9,129,19.2,47,7,"Met Standard",.,"HUTTO ISD","246906","05","PK","PK - 05","E"
"246906106"," ","VETERANS HILL EL",76," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",91,16.6,547,719,.,0,353,49.1,294,40.9,52,7.2,"Met Standard",.,"HUTTO ISD","246906","05","PK","PK - 05","E"
"246906107"," ","HOWARD NORMAN EL",75," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",73,14.6,499,659,.,0,225,34.1,32,4.9,90,13.7,"Met Standard",.,"HUTTO ISD","246906","05","EE","EE - 05","E"
"246906121"," ","NADINE JOHNSON EL",71," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",47,12.9,364,423,.,0,144,34,10,2.4,58,13.7,"Met Standard",.,"HUTTO ISD","246906","05","EE","EE - 05","E"
"246907001"," ","JARRELL H S",81," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",64,14.5,442,462,0,0,236,51.1,27,5.8,39,8.4,"Met Standard",.,"JARRELL ISD","246907","12","09","09 - 12","S"
"246907002"," ","WILLIAMSON CO J J A E P",.," ","N","N","N","N","N","Y","Y","N","WILLIAMSON","246",1,100,1,1,.,0,1,100,1,100,0,0,"Not Rated",.,"JARRELL ISD","246907","07","07","07 - 07","M"
"246907041"," ","JARRELL MIDDLE",72," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",46,13.2,348,362,.,0,203,56.1,49,13.5,38,10.5,"Met Standard",.,"JARRELL ISD","246907","08","06","06 - 08","M"
"246907101"," ","JARRELL EL",69," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",43,16.7,257,496,.,0,294,59.3,99,20,56,11.3,"Met Standard",.,"JARRELL ISD","246907","02","EE","EE - 02","E"
"246907201"," ","JARRELL INT",69," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",42,11.5,366,377,.,0,217,57.6,58,15.4,41,10.9,"Met Standard",.,"JARRELL ISD","246907","05","03","03 - 05","E"
"246908001"," ","LIBERTY HILL H S",88," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",105,9.1,1158,1119,.,0,172,15.4,12,1.1,103,9.2,"Met Standard",.,"LIBERTY HILL ISD","246908","12","09","09 - 12","S"
"246908005"," ","WILLIAMSON CO ACADEMY",.," ","N","N","N","N","N","Y","N","N","WILLIAMSON","246",9,100,9,2,.,0,0,0,0,0,1,50,"Not Rated",.,"LIBERTY HILL ISD","246908","11","10","10 - 11","S"
"246908041"," ","LIBERTY HILL J H",91," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",59,9.8,600,656,.,0,118,18,21,3.2,52,7.9,"Met Standard",.,"LIBERTY HILL ISD","246908","08","07","07 - 08","M"
"246908101"," ","LIBERTY HILL EL",81," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",27,10.8,251,366,.,0,111,30.3,10,2.7,46,12.6,"Met Standard",.,"LIBERTY HILL ISD","246908","04","EE","EE - 04","E"
"246908102"," ","LIBERTY HILL INT",83," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",56,9.1,618,618,.,0,149,24.1,27,4.4,41,6.6,"Met Standard",.,"LIBERTY HILL ISD","246908","06","05","05 - 06","M"
"246908103"," ","BILL BURDEN EL",77," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",89,9.8,907,647,.,0,188,29.1,32,4.9,42,6.5,"Met Standard",.,"LIBERTY HILL ISD","246908","04","PK","PK - 04","E"
"246908104"," ","RANCHO SIENNA EL",85," ","N","N","N","N","N","N","Y","N","WILLIAMSON","246",.,.,.,605,.,0,135,22.3,36,6,42,6.9,"Met Standard",.,"LIBERTY HILL ISD","246908","04","PK","PK - 04","E"
"246909001"," ","ROUND ROCK H S",93," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",301,9,3359,3358,1,0,419,12.5,111,3.3,243,7.2,"Met Standard",.,"ROUND ROCK ISD","246909","12","09","09 - 12","S"
"246909002"," ","ROUND ROCK OPPORT CTR DAEP",.," ","N","N","N","Y","N","N","N","N","WILLIAMSON","246",504,99.8,505,81,0,0,46,56.8,9,11.1,19,23.5,"Not Rated",.,"ROUND ROCK ISD","246909","12","07","07 - 12","S"
"246909003"," ","WESTWOOD H S",95," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",177,6.4,2768,2742,1,0,326,11.9,118,4.3,136,5,"Met Standard",.,"ROUND ROCK ISD","246909","12","09","09 - 12","S"
"246909004"," ","MCNEIL H S",89," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",381,13.3,2854,2663,0,0,581,21.8,111,4.2,261,9.8,"Met Standard",.,"ROUND ROCK ISD","246909","12","09","09 - 12","S"
"246909007"," ","STONY POINT H S",81," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",413,14.5,2844,2604,3,0,972,37.3,186,7.1,318,12.2,"Met Standard",.,"ROUND ROCK ISD","246909","12","09","09 - 12","S"
"246909008"," ","CEDAR RIDGE H S",88," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",322,11.2,2887,2765,0,0,739,26.7,129,4.7,253,9.2,"Met Standard",.,"ROUND ROCK ISD","246909","12","09","09 - 12","S"
"246909011"," ","SUCCESS H S",77,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","WILLIAMSON","246",478,78.5,609,302,0,0,130,43,57,18.9,22,7.3,"Met Alternative Standard",.,"ROUND ROCK ISD","246909","12","09","09 - 12","S"
"246909012"," ","WILLIAMSON COUNTY CORE-JJAEP",.," ","N","N","N","N","N","Y","N","N","WILLIAMSON","246",25,100,25,6,0,0,5,83.3,1,16.7,2,33.3,"Not Rated",.,"ROUND ROCK ISD","246909","11","07","07 - 11","S"
"246909015"," ","RRISD EARLY COLLEGE H S",89," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",17,14.3,119,220,220,0,81,36.8,12,5.5,7,3.2,"Met Standard",.,"ROUND ROCK ISD","246909","10","09","09 - 10","S"
"246909016"," ","WILLIAMSON COUNTY JUVENILE DETENTI",.," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",89,100,89,4,0,0,0,0,0,0,1,25,"Not Rated",.,"ROUND ROCK ISD","246909","11","09","09 - 11","S"
"246909041"," ","C D FULKES MIDDLE",76," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",130,17.2,756,713,0,0,484,67.9,153,21.5,107,15,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909042"," ","NOEL GRISHAM MIDDLE",91," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",108,13.9,775,655,0,0,167,25.5,58,8.9,65,9.9,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909043"," ","CHISHOLM TRAIL MIDDLE",89," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",138,12.2,1130,952,0,0,336,35.3,109,11.4,100,10.5,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909044"," ","CANYON VISTA MIDDLE",95," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",80,5.7,1405,1347,0,0,129,9.6,83,6.2,73,5.4,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909045"," ","DEERPARK MIDDLE",82," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",148,14.7,1008,900,0,0,356,39.6,67,7.4,106,11.8,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909046"," ","HOPEWELL MIDDLE",88," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",136,11.9,1147,1114,0,0,340,30.5,89,8,125,11.2,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909047"," ","CEDAR VALLEY MIDDLE",96," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",97,6.5,1500,1276,0,0,135,10.6,44,3.4,103,8.1,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909051"," ","RIDGEVIEW MIDDLE",93," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",78,5.5,1409,1353,0,0,243,18,44,3.3,136,10.1,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909052"," ","JAMES GARLAND WALSH MIDDLE",97," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",71,4.1,1726,1460,0,0,147,10.1,34,2.3,103,7.1,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909053"," ","PFC ROBERT P HERNANDEZ MIDDLE",74," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",127,14.5,875,752,0,0,429,57,124,16.5,119,15.8,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909054"," ","PEARSON RANCH MIDDLE",91," ","N","N","N","N","N","N","Y","N","WILLIAMSON","246",.,.,.,667,0,0,105,15.7,57,8.5,61,9.1,"Met Standard",.,"ROUND ROCK ISD","246909","08","06","06 - 08","M"
"246909101"," ","CLAUDE BERKMAN EL",78," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",88,23.2,379,476,0,0,388,81.5,198,41.6,31,6.5,"Met Standard",.,"ROUND ROCK ISD","246909","05","PK","PK - 05","E"
"246909102"," ","EL DAEP",.," ","N","N","N","Y","N","N","N","N","WILLIAMSON","246",48,100,48,7,0,0,6,85.7,0,0,0,0,"Not Rated",.,"ROUND ROCK ISD","246909","04","01","01 - 04","E"
"246909105"," ","SPICEWOOD EL",97," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",27,3.7,721,807,0,0,42,5.2,49,6.1,27,3.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909106"," ","XENIA VOIGT EL",64," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",90,19.1,470,529,0,0,392,74.1,229,43.3,84,15.9,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909107"," ","DEEPWOOD EL",77," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",37,11.6,318,349,0,0,102,29.2,9,2.6,40,11.5,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909108"," ","FOREST NORTH EL",70," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",82,24.9,329,346,0,0,153,44.2,20,5.8,70,20.2,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909109"," ","ANDERSON MILL EL",72," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",118,25.7,459,522,0,0,336,64.4,155,29.7,30,5.7,"Met Standard",.,"ROUND ROCK ISD","246909","05","PK","PK - 05","E"
"246909110"," ","KATHY CARAWAY EL",96," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",103,14.9,691,819,0,0,88,10.7,124,15.1,48,5.9,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909111"," ","VIC ROBERTSON EL",74," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",74,19.2,386,430,0,0,309,71.9,134,31.2,43,10,"Met Standard",.,"ROUND ROCK ISD","246909","05","PK","PK - 05","E"
"246909113"," ","PURPLE SAGE EL",84," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",51,15.4,331,439,0,0,128,29.2,107,24.4,53,12.1,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909114"," ","BRUSHY CREEK EL",92," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",72,10.3,700,757,0,0,157,20.7,68,9,73,9.6,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909115"," ","WELLS BRANCH EL",78," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",75,18.3,409,474,0,0,266,56.1,126,26.6,44,9.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909116"," ","LAUREL MOUNTAIN EL",97," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",44,6.2,713,758,0,0,18,2.4,78,10.3,21,2.8,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909117"," ","POND SPRINGS EL",85," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",66,12,548,637,0,0,148,23.2,39,6.1,91,14.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909118"," ","BLUEBONNET EL",61," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",62,16.8,368,369,0,0,295,79.9,167,45.3,38,10.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","PK","PK - 05","E"
"246909119"," ","DOUBLE FILE TRAIL EL",85," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",76,14.2,536,628,0,0,231,36.8,40,6.4,108,17.2,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909120"," ","LIVE OAK EL",76," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",89,18.1,492,536,0,0,198,36.9,38,7.1,94,17.5,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909121"," ","GATTIS EL",73," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",96,15.7,612,736,0,0,304,41.3,115,15.6,101,13.7,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909122"," ","OLD TOWN EL",83," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",66,9.5,698,749,0,0,233,31.1,130,17.4,58,7.7,"Met Standard",.,"ROUND ROCK ISD","246909","05","PK","PK - 05","E"
"246909123"," ","FERN BLUFF EL",91," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",27,4.8,559,617,0,0,55,8.9,20,3.2,80,13,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909124"," ","JOLLYVILLE EL",80," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",62,17.7,351,452,0,0,172,38.1,75,16.6,82,18.1,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909125"," ","CANYON CREEK EL",98," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",18,4.9,369,429,0,0,20,4.7,25,5.8,30,7,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909126"," ","FOREST CREEK EL",94," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",46,6.1,749,832,0,0,69,8.3,54,6.5,98,11.8,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909127"," ","CALDWELL HEIGHTS EL",76," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",95,16.8,565,736,0,0,429,58.3,131,17.8,83,11.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909128"," ","GREAT OAKS EL",92," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",63,10.2,617,715,0,0,78,10.9,68,9.5,82,11.5,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909129"," ","JOE LEE JOHNSON EL",70," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",140,27.6,507,729,0,0,317,43.5,63,8.6,63,8.6,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909130"," ","BLACKLAND PRAIRIE EL",94," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",36,5.3,677,799,0,0,77,9.6,32,4,58,7.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909131"," ","TERAVISTA EL",93," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",60,8,749,866,0,0,139,16.1,67,7.7,81,9.4,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909132"," ","CACTUS RANCH EL",97," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",37,4.2,880,974,0,0,13,1.3,57,5.9,44,4.5,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909134"," ","PATSY SOMMER EL",97," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",53,5.3,996,1235,0,0,11,0.9,88,7.1,56,4.5,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909135"," ","CHANDLER OAKS EL",94," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",37,7.7,478,559,0,0,43,7.7,27,4.8,46,8.2,"Met Standard",.,"ROUND ROCK ISD","246909","05","KG","KG - 05","E"
"246909136"," ","NEYSA CALLISON EL",74," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",113,16.8,671,803,0,0,502,62.5,187,23.3,83,10.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909137"," ","UNION HILL EL",86," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",135,19.6,690,729,0,0,499,68.4,174,23.9,97,13.3,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909138"," ","LINDA HERRINGTON EL",95," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",78,9.7,803,1039,0,0,216,20.8,117,11.3,82,7.9,"Met Standard",.,"ROUND ROCK ISD","246909","05","EE","EE - 05","E"
"246909139"," ","ELSA ENGLAND EL",92," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",83,10,833,1103,0,0,49,4.4,175,15.9,57,5.2,"Met Standard",.,"ROUND ROCK ISD","246909","05","PK","PK - 05","E"
"246911001"," ","TAYLOR H S",79," ","N","N","N","N","N","N","N","N","WILLIAMSON","246",154,14.2,1082,1016,136,0,538,53,61,6,104,10.2,"Met Standard",.,"TAYLOR ISD","246911","12","09","09 - 12","S"
"246911010"," ","WILLIAMSON CO JJAEP",.," ","N","N","N","N","N","Y","N","N","WILLIAMSON","246",11,100,11,4,0,0,3,75,0,0,1,25,"Not Rated",.,"TAYLOR ISD","246911","10","09","09 - 10","S"
