CAMPUS,CAMPNAME,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,DISTNAME,DISTRICT
"227820051","KIPP 3D ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820052","KIPP SHARPSTOWN COLEGE PREP"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820053","KIPP POLARIS ACADEMY FOR BOYS"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820054","KIPP INTREPID PREPARATORY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820055","KIPP VOYAGE ACADEMY FOR GIRLS"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820056","KIPP CONNECT MIDDLE"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820057","KIPP LIBERATION COLLEGE PREPARATOR"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820058","KIPP SPIRIT COLLEGE PREP"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820059","KIPP ACADEMY WEST MIDDLE"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820060","KIPP PRIME COLLEGE PREPARATORY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820061","KIPP NEXUS MIDDLE"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820071","KIPP TRUTH ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820072","KIPP DESTINY MIDDLE"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820073","KIPP PLEASANT GROVE MIDDLE"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820081","KIPP ASPIRE ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820082","KIPP CAMINO ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820083","KIPP PODER ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820101","KIPP AUSTIN COMUNIDAD"," ","N","N","Y","N","N","N","N","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820102","KIPP AUSTIN CONNECTIONS EL"," ","N","N","Y","N","N","N","N","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820103","KIPP AUSTIN OBRAS"," ","N","N","Y","N","N","N","N","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820104","KIPP AUSTIN LEADERSHIP EL"," ","N","N","Y","N","N","N","N","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820205","KIPP SHINE PREP"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820206","KIPP DREAM PREP"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820207","KIPP SHARP PREP"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820209","KIPP EXPLORE ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820211","KIPP LEGACY PREPARATORY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820212","KIPP CONNECT HOUSTON PRI"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820213","KIPP PEACE EL"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820214","KIPP ZENITH ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820215","KIPP UNITY PRI"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820216","KIPP CLIMB ACADEMY"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820217","KIPP NEXUS PRI"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820301","KIPP DESTINY EL"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820302","KIPP TRUTH EL"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820303","KIPP PLEASANT GROVE PRI"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820401","KIPP UN MUNDO DUAL LANGUAGE ACADEM"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227820402","KIPP ESPERANZA DUAL LANGUAGE ACADE"," ","N","N","Y","N","N","N","Y","N","KIPP TEXAS PUBLIC SCHOOLS","227820"
"227821101","AUSTIN DISCOVERY SCH"," ","N","N","Y","N","N","N","N","N","AUSTIN DISCOVERY SCHOOL","227821"
"227824001","THE EAST AUSTIN COLLEGE PREP AT SO"," ","N","N","Y","N","N","N","N","N","PROMESA PUBLIC SCHOOLS","227824"
"227824002","THE EAST AUSTIN COLLEGE PREP AT ML"," ","N","N","Y","N","N","N","N","N","PROMESA PUBLIC SCHOOLS","227824"
"227824003","PROMESA COLLEGE PREP BROWNSVILLE"," ","N","N","Y","N","N","N","Y","N","PROMESA PUBLIC SCHOOLS","227824"
"227824004","PROMESA COLLEGE PREP WEST CORPUS C"," ","N","N","Y","N","N","N","Y","N","PROMESA PUBLIC SCHOOLS","227824"
"227825001","AUSTIN ACHIEVE"," ","N","N","Y","N","N","N","N","N","AUSTIN ACHIEVE PUBLIC SCHOOLS","227825"
"227825003","AUSTIN ACHIEVE NORTHEAST CAMPUS"," ","N","N","Y","N","N","N","Y","N","AUSTIN ACHIEVE PUBLIC SCHOOLS","227825"
"227826101","MAGNOLIA MONTESSORI FOR ALL"," ","N","N","Y","N","N","N","N","N","MONTESSORI FOR ALL","227826"
"227827001","THE EXCEL CENTER (FOR ADULTS)"," ","N","N","Y","N","N","N","N","N","THE EXCEL CENTER (FOR ADULTS)","227827"
"227827002","THE EXCEL CENTER FOR ADULTS - LOCK"," ","N","N","Y","N","N","N","Y","Y","THE EXCEL CENTER (FOR ADULTS)","227827"
"227827003","THE EXCEL CENTER FOR ADULTS - SOUT"," ","N","N","Y","N","N","N","Y","N","THE EXCEL CENTER (FOR ADULTS)","227827"
"227828001","THE EXCEL CENTER","AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","THE EXCEL CENTER","227828"
"227829001","VALOR SOUTH AUSTIN"," ","N","N","Y","N","N","N","Y","N","VALOR PUBLIC SCHOOLS","227829"
"227901002","AUSTIN H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901004","LANIER H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901005","MCCALLUM H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901006","REAGAN H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901007","TRAVIS H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901008","CROCKETT H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901009","ANDERSON H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901012","ALTERNATIVE LEARNING CENTER"," ","N","N","N","Y","N","N","N","N","AUSTIN ISD","227901"
"227901013","BOWIE H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901014","LBJ HIGH SCHOOL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901015","GARZA INDEPENDENCE H S","AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901017","AKINS H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901018","LASA H S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901019","EASTSIDE MEMORIAL AT THE JOHNSTON"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901025","GRADUATION PREP ACADEMY TRAVIS","AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901026","GRADUATION PREP ACADEMY LANIER","AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901027","TRAVIS COUNTY DAY SCHOOL","AEC OF CHOICE","Y","Y","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901028","RICHARDS SCH FOR YOUNG WOMEN LEADE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901029","INTERNATIONAL H S","AEC OF CHOICE","Y","Y","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901030","TRAVIS COUNTY JUVENILE DETENTION C","RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","AUSTIN ISD","227901"
"227901032","PHOENIX ACADEMY","RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","AUSTIN ISD","227901"
"227901035","LEADERSHIP ACADEMY","RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","AUSTIN ISD","227901"
"227901036","TRAVIS COUNTY J J A E P"," ","N","N","N","N","N","Y","N","N","AUSTIN ISD","227901"
"227901043","FULMORE M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901044","KEALING M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901045","LAMAR M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901046","BURNET M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901047","O HENRY MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901051","MARTIN MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901052","MURCHISON MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901053","WEBB M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901054","BEDICHEK MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901055","DOBIE MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901057","COVINGTON MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901058","MENDEZ MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901059","BAILEY M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901060","SMALL M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901061","PAREDES M S"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901062","GORZYCKI MIDDLE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901064","GARCIA YMLA"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901065","SADLER MEANS YWLA"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901101","ALLISON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901102","ANDREWS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901103","BARTON HILLS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901104","BECKER EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901105","BLACKSHEAR EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901106","BLANTON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901107","BRENTWOOD EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901108","BROOKE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901109","BROWN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901110","BRYKER WOODS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901111","CAMPBELL EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901112","CASIS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901113","CUNNINGHAM EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901114","DAWSON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901115","DAEP- EL"," ","N","N","N","Y","N","N","N","N","AUSTIN ISD","227901"
"227901116","GOVALLE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901117","GULLETT EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901118","HARRIS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901119","HIGHLAND PARK EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901120","JOSLIN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901121","LEE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901122","MAPLEWOOD EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901123","MATHEWS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901124","METZ EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901125","OAK SPRINGS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901126","ORTEGA EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901127","SANCHEZ EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901128","PEASE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901129","PECAN SPRINGS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901130","PLEASANT HILL EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901132","REILLY EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901133","RIDGETOP EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901136","ST ELMO EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901138","SUMMITT EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901139","SIMS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901140","TRAVIS HTS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901141","WALNUT CREEK EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901143","PATTON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901144","WOOTEN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901145","ZAVALA EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901146","ZILKER EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901147","MENCHACA EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901148","OAK HILL EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901149","BARRINGTON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901150","NORMAN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901151","PILLOW EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901152","WOOLDRIDGE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901154","DOSS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901155","HILL EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901156","ODOM EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901157","WINN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901158","SUNSET VALLEY EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901159","GRAHAM EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901160","LINDER EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901161","COOK EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901162","HOUSTON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901163","HART EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901164","PICKLE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901165","MCBEE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901166","WILLIAMS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901168","LANGFORD EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901170","BOONE EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901171","PALM EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901172","KOCUREK EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901173","CASEY EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901174","RODRIGUEZ EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901175","WIDEN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901176","GALINDO EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901177","UPHAUS EARLY CHILDHOOD CENTER"," ","N","N","N","N","Y","N","N","N","AUSTIN ISD","227901"
"227901178","JORDAN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901179","DAVIS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901180","KIKER EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901181","MILLS EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901182","BARANOFF EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901183","COWAN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901184","CLAYTON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901185","BLAZIER EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901186","GUERRERO THOMPSON"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901187","BALDWIN EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901188","PADRON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901189","OVERTON EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901190","PEREZ EL"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901192","DOBIE PK CENTER"," ","N","N","N","N","Y","N","N","N","AUSTIN ISD","227901"
"227901193","WEBB PRI CENTER"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227901194","AUSTIN ISD CHILD DEVELOPMENT CENTE"," ","N","N","N","N","Y","N","N","N","AUSTIN ISD","227901"
"227901197","MAINSPRING SCHOOLS"," ","N","N","N","N","Y","N","Y","N","AUSTIN ISD","227901"
"227901249","DELL CHILDREN'S MEDICAL CENTER"," ","N","N","N","N","N","N","Y","Y","AUSTIN ISD","227901"
"227901250","AUSTIN ST HOSPITAL","RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","AUSTIN ISD","227901"
"227901251","ROSEDALE"," ","N","N","N","N","N","N","N","N","AUSTIN ISD","227901"
"227904001","PFLUGERVILLE H S"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904003","JOHN B CONNALLY H S"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904004","HENDRICKSON H S"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904005","WEISS H S"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904008","TRAVIS CO J J A E P"," ","N","N","N","N","N","Y","N","N","PFLUGERVILLE ISD","227904"
"227904041","PFLUGERVILLE MIDDLE"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904042","WESTVIEW MIDDLE"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904043","PARK CREST MIDDLE"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904045","DESSAU MIDDLE"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904046","KELLY LANE MIDDLE"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904048","CELE MIDDLE"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904101","PFLUGERVILLE EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904102","PARMER LANE EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904103","TIMMERMAN EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904104","NORTHWEST EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904105","DESSAU EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904106","WINDERMERE EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904107","RIVER OAKS EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904108","BROOKHOLLOW EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904109","SPRINGHILL EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904110","WINDERMERE PRI"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904111","COPPERFIELD EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904112","MURCHISON EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904113","DELCO PRI"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904114","CALDWELL EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904115","ROWE LANE EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904116","HIGHLAND PARK EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904117","WIELAND EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904118","RIOJAS EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904119","RUTH BARRON EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904120","DEARING EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227904121","MOTT EL"," ","N","N","N","N","N","N","N","N","PFLUGERVILLE ISD","227904"
"227907001","MANOR H S"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907002","MANOR EXCEL ACADEMY","AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","MANOR ISD","227907"
"227907004","MANOR NEW TECHNOLOGY HIGH"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907041","MANOR MIDDLE"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907042","DECKER MIDDLE"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907043","MANOR NEW TECHNOLOGY MIDDLE"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907101","MANOR EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907102","BLUEBONNET TRAIL EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907104","DECKER EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907105","BLAKE MANOR EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907106","PRESIDENTIAL MEADOWS EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907107","OAK MEADOWS EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907108","PIONEER CROSSING EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907109","SHADOWGLEN EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227907110","NEW PRE-K CENTER"," ","N","N","N","N","Y","N","N","N","MANOR ISD","227907"
"227907111","LAGOS EL"," ","N","N","N","N","N","N","N","N","MANOR ISD","227907"
"227909001","WESTLAKE H S"," ","N","N","N","N","N","N","N","N","EANES ISD","227909"
"227909005","ADULT TRANSITION SERVICES"," ","N","N","N","N","N","N","N","N","EANES ISD","227909"
"227909041","HILL COUNTRY MIDDLE"," ","N","N","N","N","N","N","N","N","EANES ISD","227909"
"227909042","WEST RIDGE MIDDLE"," ","N","N","N","N","N","N","N","N","EANES ISD","227909"
"227909101","EANES EL"," ","N","N","N","N","N","N","N","N","EANES ISD","227909"
"227909102","CEDAR CREEK EL"," ","N","N","N","N","N","N","N","N","EANES ISD","227909"
