CAMPUS,CAMPNAME,CFLALTED,CFLCHART,DISTNAME,DISTRICT,GRDSPAN,GRDTYPE
"170902046","KNOX J H","N","N","CONROE ISD","170902","07 - 08","M"
"170902049","YORK J H","N","N","CONROE ISD","170902","07 - 08","M"
"170902050","COLLINS INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902051","MOORHEAD J H","N","N","CONROE ISD","170902","07 - 08","M"
"170902053","MCCULLOUGH J H","N","N","CONROE ISD","170902","07 - 08","M"
"170902054","IRONS J H","N","N","CONROE ISD","170902","07 - 08","M"
"170902067","MITCHELL INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902068","GRANGERLAND INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902069","VOGEL INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902070","TRAVIS INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902071","TOUGH EL","N","N","CONROE ISD","170902","KG - 06","E"
"170902073","CRYAR INTERMEDIATE","N","N","CONROE ISD","170902","05 - 06","M"
"170902074","DERETCHIN EL","N","N","CONROE ISD","170902","KG - 06","E"
"170902077","COX INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902078","BOZMAN INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902080","CLARK INT","N","N","CONROE ISD","170902","05 - 06","M"
"170902101","ANDERSON EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902102","AUSTIN EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902103","RUNYAN EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902104","HOUSTON EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902105","MILAM EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902106","CREIGHTON EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902107","ARMSTRONG EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902108","LAMAR EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902109","OAK RIDGE EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902111","HOUSER EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902112","FORD EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902113","HAILEY EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902114","RICE EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902115","SAN JACINTO EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902116","GLEN LOCH EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902117","RIDE EL","N","N","CONROE ISD","170902","KG - 04","E"
"170902118","DAVID EL","N","N","CONROE ISD","170902","KG - 04","E"
"170902119","GIESINGER EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902120","GALATAS EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902121","BUSH EL","N","N","CONROE ISD","170902","KG - 04","E"
"170902122","POWELL EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902123","BUCKALEW EL","N","N","CONROE ISD","170902","KG - 04","E"
"170902124","REAVES EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902125","KAUFMAN EL","N","N","CONROE ISD","170902","KG - 04","E"
"170902126","WILKINSON EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902127","BROADWAY EL","N","N","CONROE ISD","170902","KG - 04","E"
"170902128","PATTERSON EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902129","BIRNHAM WOODS EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902130","STEWART EL","N","N","CONROE ISD","170902","PK - 06","E"
"170902131","SNYDER EL","N","N","CONROE ISD","170902","EE - 04","E"
"170902132","BRADLEY EL","N","N","CONROE ISD","170902","PK - 04","E"
"170902133","SUCHMA EL","N","N","CONROE ISD","170902","EE - 06","E"
"170902201","JUVENILE DETENTION CTR","Y","N","CONROE ISD","170902","07 - 11","S"
"170903002","MONTGOMERY H S","N","N","MONTGOMERY ISD","170903","09 - 12","S"
"170903003","MONTGOMERY CO J J A E P","N","N","MONTGOMERY ISD","170903","05 - 12","B"
"170903004","LAKE CREEK H S","N","N","MONTGOMERY ISD","170903","09 - 12","S"
"170903042","MONTGOMERY J H","N","N","MONTGOMERY ISD","170903","06 - 08","M"
"170903043","OAK HILLS J H","N","N","MONTGOMERY ISD","170903","06 - 08","M"
"170903102","LINCOLN EL","N","N","MONTGOMERY ISD","170903","PK - 05","E"
"170903103","MONTGOMERY EL","N","N","MONTGOMERY ISD","170903","PK - 05","E"
"170903104","STEWART CREEK EL","N","N","MONTGOMERY ISD","170903","PK - 05","E"
"170903105","LONE STAR EL","N","N","MONTGOMERY ISD","170903","PK - 05","E"
"170903106","MADELEY RANCH EL","N","N","MONTGOMERY ISD","170903","PK - 05","E"
"170903107","KEENAN EL","N","N","MONTGOMERY ISD","170903","EE - 05","E"
"170904002","WILLIS H S","N","N","WILLIS ISD","170904","09 - 12","S"
"170904003","STUBBLEFIELD ALTERNATIVE ACADEMY","N","N","WILLIS ISD","170904","07 - 12","S"
"170904004","JJAEP","N","N","WILLIS ISD","170904","09 - 12","S"
"170904042","LYNN LUCAS MIDDLE","N","N","WILLIS ISD","170904","06 - 08","M"
"170904043","ROBERT P BRABHAM MIDDLE","N","N","WILLIS ISD","170904","06 - 08","M"
"170904101","PARMLEY EL","N","N","WILLIS ISD","170904","KG - 05","E"
"170904103","C C HARDY EL","N","N","WILLIS ISD","170904","KG - 05","E"
"170904104","TURNER EL","N","N","WILLIS ISD","170904","KG - 05","E"
"170904106","EDWARD B CANNAN EL","N","N","WILLIS ISD","170904","KG - 05","E"
"170904107","W LLOYD MEADOR EL","N","N","WILLIS ISD","170904","KG - 05","E"
"170904109","ROARK EARLY EDUCATION CENTER","N","N","WILLIS ISD","170904","EE - PK","E"
"170906001","MAGNOLIA H S","N","N","MAGNOLIA ISD","170906","09 - 12","S"
"170906002","MAGNOLIA WEST H S","N","N","MAGNOLIA ISD","170906","09 - 12","S"
"170906010","PROJECT RESTORE","N","N","MAGNOLIA ISD","170906","08 - 11","S"
"170906011","AEP","N","N","MAGNOLIA ISD","170906","07 - 10","S"
"170906012","ALPHA","Y","N","MAGNOLIA ISD","170906","09 - 12","S"
"170906041","MAGNOLIA J H","N","N","MAGNOLIA ISD","170906","07 - 08","M"
"170906042","BEAR BRANCH J H","N","N","MAGNOLIA ISD","170906","07 - 08","M"
"170906061","MAGNOLIA INT","N","N","MAGNOLIA ISD","170906","05 - 06","M"
"170906062","BEAR BRANCH INT","N","N","MAGNOLIA ISD","170906","05 - 06","M"
"170906102","MAGNOLIA EL","N","N","MAGNOLIA ISD","170906","PK - 04","E"
"170906103","J L LYON EL","N","N","MAGNOLIA ISD","170906","PK - 04","E"
"170906104","BEAR BRANCH EL","N","N","MAGNOLIA ISD","170906","PK - 04","E"
"170906105","WILLIE E WILLIAMS EL","N","N","MAGNOLIA ISD","170906","EE - 04","E"
"170906106","CEDRIC C SMITH","N","N","MAGNOLIA ISD","170906","EE - 04","E"
"170906107","NICHOLS SAWMILL EL","N","N","MAGNOLIA ISD","170906","PK - 04","E"
"170906108","TOM R ELLISOR EL","N","N","MAGNOLIA ISD","170906","PK - 04","E"
"170906109","MAGNOLIA PARKWAY EL","N","N","MAGNOLIA ISD","170906","PK - 04","E"
"170907001","SPLENDORA H S","N","N","SPLENDORA ISD","170907","09 - 12","S"
"170907010","JUVENILE JUSTICE ALTERNATIVE EDUCA","N","N","SPLENDORA ISD","170907","11 - 11","S"
"170907041","SPLENDORA J H","N","N","SPLENDORA ISD","170907","06 - 08","M"
"170907101","PEACH CREEK EL","N","N","SPLENDORA ISD","170907","KG - 05","E"
"170907102","GREENLEAF EL","N","N","SPLENDORA ISD","170907","KG - 05","E"
"170907104","PINEY WOODS EL","N","N","SPLENDORA ISD","170907","EE - 05","E"
"170908001","NEW CANEY H S","N","N","NEW CANEY ISD","170908","09 - 12","S"
"170908002","THE LEARNING CTR","N","N","NEW CANEY ISD","170908","05 - 12","B"
"170908003","PROJECT RESTORE","N","N","NEW CANEY ISD","170908","05 - 12","B"
"170908006","PORTER H S","N","N","NEW CANEY ISD","170908","09 - 12","S"
"170908007","INFINITY EARLY COLLEGE H S","N","N","NEW CANEY ISD","170908","09 - 12","S"
"170908041","WHITE OAK MIDDLE","N","N","NEW CANEY ISD","170908","06 - 08","M"
"170908042","KEEFER CROSSING MIDDLE","N","N","NEW CANEY ISD","170908","06 - 08","M"
"170908044","WOODRIDGE FOREST MIDDLE","N","N","NEW CANEY ISD","170908","06 - 08","M"
"170908045","NEW CANEY MIDDLE","N","N","NEW CANEY ISD","170908","06 - 08","M"
"170908101","PORTER EL","N","N","NEW CANEY ISD","170908","EE - 05","E"
"170908102","NEW CANEY EL","N","N","NEW CANEY ISD","170908","EE - 05","E"
"170908106","ROBERT CRIPPEN EL","N","N","NEW CANEY ISD","170908","EE - 05","E"
"170908107","KINGS MANOR EL","N","N","NEW CANEY ISD","170908","EE - 05","E"
"170908109","VALLEY RANCH EL","N","N","NEW CANEY ISD","170908","EE - 05","E"
"170908110","SORTERS MILL EL","N","N","NEW CANEY ISD","170908","PK - 05","E"
"170908111","BENS BRANCH EL","N","N","NEW CANEY ISD","170908","EE - 05","E"
"170908113","OAKLEY EL","N","N","NEW CANEY ISD","170908","PK - 05","E"
"170908114","TAVOLA EL","N","N","NEW CANEY ISD","170908","PK - 05","E"
"170908115","DOGWOOD EL","N","N","NEW CANEY ISD","170908","PK - 05","E"
"170908116","BROOKWOOD FOREST EL","N","N","NEW CANEY ISD","170908","PK - 05","E"
"171901001","DUMAS H S","N","N","DUMAS ISD","171901","09 - 12","S"
"171901002","NORTH PLAINS OPPORTUNITY CENTER","Y","N","DUMAS ISD","171901","11 - 12","S"
"171901041","DUMAS J H","N","N","DUMAS ISD","171901","07 - 08","M"
"171901101","CACTUS EL","N","N","DUMAS ISD","171901","PK - 04","E"
"171901102","MORNINGSIDE EL","N","N","DUMAS ISD","171901","EE - 04","E"
"171901103","HILLCREST EL","N","N","DUMAS ISD","171901","KG - 04","E"
"171901104","SUNSET EL","N","N","DUMAS ISD","171901","PK - 04","E"
"171901105","GREEN ACRES EL","N","N","DUMAS ISD","171901","PK - 04","E"
"171901106","DUMAS INT","N","N","DUMAS ISD","171901","05 - 06","M"
"171902001","SUNRAY H S","N","N","SUNRAY ISD","171902","09 - 12","S"
"171902041","SUNRAY MIDDLE","N","N","SUNRAY ISD","171902","05 - 08","M"
"171902101","SUNRAY EL","N","N","SUNRAY ISD","171902","PK - 04","E"
"172902001","DAINGERFIELD H S","N","N","DAINGERFIELD-LONE STAR ISD","172902","09 - 12","S"
"172902041","DAINGERFIELD J H","N","N","DAINGERFIELD-LONE STAR ISD","172902","06 - 08","M"
"172902101","SOUTH EL","N","N","DAINGERFIELD-LONE STAR ISD","172902","03 - 05","E"
"172902102","WEST EL","N","N","DAINGERFIELD-LONE STAR ISD","172902","EE - 02","E"
"172905002","PEWITT H S","N","N","PEWITT CISD","172905","09 - 12","S"
"172905041","PEWITT J H","N","N","PEWITT CISD","172905","06 - 08","M"
"172905102","PEWITT EL","N","N","PEWITT CISD","172905","EE - 05","E"
"173901001","MOTLEY COUNTY SCHOOL","N","N","MOTLEY COUNTY ISD","173901","PK - 12","B"
"174801101","STEPHEN F AUSTIN STATE UNIVERSITY","N","Y","STEPHEN F AUSTIN STATE UNIVERSITY","174801","KG - 05","E"
"174901001","CHIRENO H S","N","N","CHIRENO ISD","174901","09 - 12","S"
"174901101","CHIRENO EL","N","N","CHIRENO ISD","174901","PK - 08","E"
"174902001","CUSHING SCHOOL","N","N","CUSHING ISD","174902","06 - 12","B"
"174902002","CUSHING EL","N","N","CUSHING ISD","174902","EE - 05","E"
"174903001","GARRISON H S","N","N","GARRISON ISD","174903","09 - 12","S"
"174903041","GARRISON MIDDLE","N","N","GARRISON ISD","174903","06 - 08","M"
"174903101","GARRISON EL","N","N","GARRISON ISD","174903","EE - 05","E"
"174904002","NACOGDOCHES H S","N","N","NACOGDOCHES ISD","174904","09 - 12","S"
"174904005","MALCOLM RECTOR TECHNICAL H S","Y","N","NACOGDOCHES ISD","174904","09 - 12","S"
"174904042","MIKE MOSES MIDDLE","N","N","NACOGDOCHES ISD","174904","06 - 08","M"
"174904043","MCMICHAEL MIDDLE","N","N","NACOGDOCHES ISD","174904","06 - 08","M"
"174904101","BROOKS-QUINN-JONES EL","N","N","NACOGDOCHES ISD","174904","EE - 05","E"
"174904102","EMELINE CARPENTER EL","N","N","NACOGDOCHES ISD","174904","PK - 05","E"
"174904103","FREDONIA EL","N","N","NACOGDOCHES ISD","174904","PK - 05","E"
"174904104","NETTIE MARSHALL ACADEMY OF DUAL LA","N","N","NACOGDOCHES ISD","174904","KG - 05","E"
"174904105","RAGUET EL","N","N","NACOGDOCHES ISD","174904","KG - 05","E"
"174904110","THOMAS J RUSK EL","N","N","NACOGDOCHES ISD","174904","KG - 05","E"
"174906001","WODEN H S","N","N","WODEN ISD","174906","09 - 12","S"
"174906041","WODEN J H","N","N","WODEN ISD","174906","06 - 08","M"
"174906101","WODEN EL","N","N","WODEN ISD","174906","EE - 05","E"
"174908001","CENTRAL HEIGHTS H S","N","N","CENTRAL HEIGHTS ISD","174908","09 - 12","S"
"174908041","CENTRAL HEIGHTS MIDDLE","N","N","CENTRAL HEIGHTS ISD","174908","06 - 08","M"
"174908101","CENTRAL HEIGHTS EL","N","N","CENTRAL HEIGHTS ISD","174908","PK - 05","E"
"174909001","MARTINSVILLE SCHOOL","N","N","MARTINSVILLE ISD","174909","PK - 12","B"
"174910101","ETOILE EL","N","N","ETOILE ISD","174910","PK - 08","E"
"174911001","DOUGLASS SCHOOL","N","N","DOUGLASS ISD","174911","KG - 12","B"
"175902001","BLOOMING GROVE H S","N","N","BLOOMING GROVE ISD","175902","09 - 12","S"
"175902041","BLOOMING GROVE JH","N","N","BLOOMING GROVE ISD","175902","06 - 08","M"
"175902101","BLOOMING GROVE EL","N","N","BLOOMING GROVE ISD","175902","PK - 05","E"
"175903001","CORSICANA H IGH SCHOOL","N","N","CORSICANA ISD","175903","09 - 12","S"
"175903041","CORSICANA MIDDLE","N","N","CORSICANA ISD","175903","07 - 08","M"
"175903042","COLLINS INT","N","N","CORSICANA ISD","175903","05 - 06","M"
"175903101","BOWIE EL","N","N","CORSICANA ISD","175903","KG - 04","E"
"175903102","JOSE ANTONIO NAVARRO EL","N","N","CORSICANA ISD","175903","KG - 04","E"
"175903103","FANNIN EL","N","N","CORSICANA ISD","175903","KG - 04","E"
"175903105","SAM HOUSTON EL","N","N","CORSICANA ISD","175903","KG - 04","E"
"175903107","CARROLL EL","N","N","CORSICANA ISD","175903","KG - 04","E"
"175903111","DRANE EARLY LEARNING CENTER","N","N","CORSICANA ISD","175903","EE - PK","E"
"175904001","DAWSON H S","N","N","DAWSON ISD","175904","07 - 12","S"
"175904101","DAWSON EL","N","N","DAWSON ISD","175904","PK - 06","E"
"175905001","FROST H S","N","N","FROST ISD","175905","06 - 12","B"
"175905101","FROST EL","N","N","FROST ISD","175905","PK - 05","E"
"175907001","KERENS SCHOOL","N","N","KERENS ISD","175907","EE - 12","B"
"175910001","MILDRED H S","N","N","MILDRED ISD","175910","06 - 12","B"
"175910101","MILDRED EL","N","N","MILDRED ISD","175910","KG - 05","E"
"175911001","RICE H S","N","N","RICE ISD","175911","09 - 12","S"
"175911042","RICE INTERMEDIATE/MIDDLE SCHOOL","N","N","RICE ISD","175911","05 - 08","M"
"175911101","RICE EL","N","N","RICE ISD","175911","EE - 04","E"
"176901001","BURKEVILLE SCHOOL","N","N","BURKEVILLE ISD","176901","PK - 12","B"
"176902002","NEWTON H S","N","N","NEWTON ISD","176902","09 - 12","S"
"176902041","NEWTON MIDDLE","N","N","NEWTON ISD","176902","06 - 08","M"
"176902104","NEWTON EL","N","N","NEWTON ISD","176902","EE - 05","E"
"176903001","DEWEYVILLE H S","N","N","DEWEYVILLE ISD","176903","06 - 12","B"
"176903101","DEWEYVILLE EL","N","N","DEWEYVILLE ISD","176903","PK - 05","E"
"177901001","ROSCOE COLLEGIATE H S","N","N","ROSCOE COLLEGIATE ISD","177901","06 - 12","B"
"177901101","ROSCOE EL","N","N","ROSCOE COLLEGIATE ISD","177901","01 - 05","E"
"177901102","ROSCOE COLLEGIATE MONTESSORI EARLY","N","N","ROSCOE COLLEGIATE ISD","177901","PK - KG","E"
"177902001","SWEETWATER H S","N","N","SWEETWATER ISD","177902","09 - 12","S"
"177902004","JP COWEN ACHIEVEMENT CENTER","Y","N","SWEETWATER ISD","177902","09 - 12","S"
"177902041","SWEETWATER MIDDLE","N","N","SWEETWATER ISD","177902","06 - 08","M"
"177902101","SOUTHEAST EARLY CHILDHOOD CENTER","N","N","SWEETWATER ISD","177902","EE - PK","E"
"177902102","EAST RIDGE EL","N","N","SWEETWATER ISD","177902","02 - 03","E"
"177902104","SWEETWATER INT","N","N","SWEETWATER ISD","177902","04 - 05","E"
"177902105","SOUTHEAST EL","N","N","SWEETWATER ISD","177902","EE - 01","E"
"177903001","BLACKWELL SCHOOL","N","N","BLACKWELL CISD","177903","EE - 12","B"
"177905001","HIGHLAND SCHOOL","N","N","HIGHLAND ISD","177905","PK - 12","B"
"178801001","DR M L GARZA-GONZALEZ CHARTER SCHO","N","Y","DR M L GARZA-GONZALEZ CHARTER SCHO","178801","PK - 08","E"
"178807101","CORPUS CHRISTI MONTESSORI SCHOOL","N","Y","CORPUS CHRISTI MONTESSORI SCHOOL","178807","01 - 08","E"
"178808041","SEASHORE MIDDLE ACAD","N","Y","SEASHORE CHARTER SCHOOLS","178808","05 - 08","M"
"178808101","SEASHORE LEARNING CENTER","N","Y","SEASHORE CHARTER SCHOOLS","178808","KG - 04","E"
"178901001","AGUA DULCE H S","N","N","AGUA DULCE ISD","178901","06 - 12","B"
"178901101","AGUA DULCE EL","N","N","AGUA DULCE ISD","178901","PK - 05","E"
"178902001","BISHOP H S","N","N","BISHOP CISD","178902","09 - 12","S"
"178902041","LILLION E LUEHRS J H","N","N","BISHOP CISD","178902","06 - 08","M"
"178902101","BISHOP EL","N","N","BISHOP CISD","178902","03 - 05","E"
"178902102","BISHOP PRI","N","N","BISHOP CISD","178902","EE - 02","E"
"178902103","PETRONILA EL","N","N","BISHOP CISD","178902","PK - 05","E"
"178903001","CALALLEN H S","N","N","CALALLEN ISD","178903","09 - 12","S"
"178903003","NUECES CO J J A E P","N","N","CALALLEN ISD","178903","12 - 12","S"
"178903041","CALALLEN MIDDLE","N","N","CALALLEN ISD","178903","06 - 08","M"
"178903103","MAGEE EL","N","N","CALALLEN ISD","178903","04 - 05","E"
"178903104","CALALLEN EAST EL","N","N","CALALLEN ISD","178903","PK - 03","E"
"178903105","CALALLEN WOOD RIVER EL","N","N","CALALLEN ISD","178903","EE - 03","E"
"178904001","CARROLL H S","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904002","KING H S","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904003","ROY MILLER H S AND METRO SCHOOL OF","N","N","CORPUS CHRISTI ISD","178904","07 - 12","S"
"178904004","MOODY H S","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904005","RAY H S","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904008","COLLEGIATE H S","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904009","COLES H S AND EDUCATIONAL CENTER","Y","N","CORPUS CHRISTI ISD","178904","08 - 12","S"
"178904012","NUECES CO J J A E P","N","N","CORPUS CHRISTI ISD","178904","09 - 09","S"
"178904014","HAROLD T BRANCH ACADEMY FOR CAREER","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904015","VETERANS MEMORIAL H S","N","N","CORPUS CHRISTI ISD","178904","09 - 12","S"
"178904041","BAKER MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904043","BROWNE MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904046","CUNNINGHAM MIDDLE AT SOUTH PARK","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904047","DRISCOLL MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904048","HAAS MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904049","HAMLIN MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904050","MARTIN MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904054","STUDENT SUPPORT CENTER","N","N","CORPUS CHRISTI ISD","178904","02 - 12","B"
"178904055","KAFFIE MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904056","GRANT MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904057","ADKINS MIDDLE","N","N","CORPUS CHRISTI ISD","178904","06 - 08","M"
"178904101","ALLEN EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904104","MARY HELEN BERLANGA EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904106","HICKS EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904107","WYNN SEALE METROPOLITAN SCHOOL OF","N","N","CORPUS CHRISTI ISD","178904","KG - 06","E"
"178904108","CROCKETT EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904110","EVANS SES","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904111","FANNIN EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904115","GARCIA EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904116","GIBSON EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904117","HOUSTON EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904118","KOSTORYZ EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904121","LOS ENCINOS SES","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904122","SHAW SES","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904123","MEADOWBROOK EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904124","MENGER EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904125","MONTCLAIR EL","N","N","CORPUS CHRISTI ISD","178904","KG - 05","E"
"178904127","OAK PARK SPECIAL EMPHASIS SCHOOL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904130","SANDERS EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904132","SCHANEN ESTATES EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904134","SMITH EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904136","TRAVIS EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904138","CALK-WILSON EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904139","WINDSOR PARK G/T","N","N","CORPUS CHRISTI ISD","178904","01 - 05","E"
"178904140","WOODLAWN EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904141","YEAGER EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904142","ZAVALA EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904143","MARY GRETT SCHOOL","N","N","CORPUS CHRISTI ISD","178904","12 - 12","S"
"178904146","CLUB ESTATES","N","N","CORPUS CHRISTI ISD","178904","KG - 05","E"
"178904148","MOORE EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904149","MIRELES EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904150","GALVAN EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904151","JONES EL","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
"178904152","BARNES EL","N","N","CORPUS CHRISTI ISD","178904","EE - 05","E"
"178904153","EARLY CHILDHOOD DEVELOPMENT CTR","N","N","CORPUS CHRISTI ISD","178904","PK - 05","E"
